"module","file","key","english","chinese","context","placeholders","notes"
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","vcsRevertLabel","Revert Changes","还原更改","Menus and Commands 相关界面中的标签或显示文本（Cmd 资源）。","",""
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","vcsRevertMenuLabel","Revert...","还原...","Menus and Commands 相关界面中的菜单项（Cmd 资源）。","",""
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","vcsShowHistoryButtonLabel","History","历史","Menus and Commands 相关界面中的按钮或操作项（Cmd 资源）。","",""
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","vcsShowHistoryDesc","View history of previous commits","查看以前的提交历史","Menus and Commands 相关界面中的界面文本（Cmd 资源）。","","同一个英文原文在其他 key 中存在不同中文译法"
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","vcsShowHistoryLabel","View History of Previous Commits","查看以往提交的历史","Menus and Commands 相关界面中的标签或显示文本（Cmd 资源）。","","同一个英文原文在其他 key 中存在不同中文译法"
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","vcsShowHistoryMenuLabel","_History","_历史","Menus and Commands 相关界面中的菜单项（Cmd 资源）。","",""
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","vcsViewOnGitHubDesc","View this file on Github","在 GitHub 上查看此文件","Menus and Commands 相关界面中的界面文本（Cmd 资源）。","",""
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","vcsViewOnGitHubLabel","View file on GitHub","在 GitHub 上查看文件","Menus and Commands 相关界面中的标签或显示文本（Cmd 资源）。","",""
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","vcsViewOnGitHubMenuLabel","_View FILE on GitHub","_在 GitHub 上查看 FILE","Menus and Commands 相关界面中的菜单项（Cmd 资源）。","",""
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","versionControlHelpDesc","Help on using version control with RStudio","了解如何在 RStudio 中使用版本控制","Menus and Commands 相关界面中的提示或说明文本（Cmd 资源）。","",""
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","versionControlHelpMenuLabel","_Using Version Control","_使用版本控制","Menus and Commands 相关界面中的菜单项（Cmd 资源）。","",""
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","versionControlOptionsDesc","Configure version control options","配置版本控制选项","Menus and Commands 相关界面中的界面文本（Cmd 资源）。","",""
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","versionControlOptionsMenuLabel","_Options...","_选项...","Menus and Commands 相关界面中的菜单项（Cmd 资源）。","",""
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","versionControlProjectSetupDesc","Setup version control for the current project","为当前项目设置版本控制","Menus and Commands 相关界面中的界面文本（Cmd 资源）。","",""
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","versionControlProjectSetupMenuLabel","Project _Setup...","_项目设置...","Menus and Commands 相关界面中的菜单项（Cmd 资源）。","",""
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","versionControlShowRsaKeyDesc","Show RSA public key","显示 RSA 公钥","Menus and Commands 相关界面中的界面文本（Cmd 资源）。","",""
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","versionControlShowRsaKeyLabel","Show Public Key...","显示公钥...","Menus and Commands 相关界面中的标签或显示文本（Cmd 资源）。","",""
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","versionControlShowRsaKeyMenuLabel","Show Public Key...","显示公钥...","Menus and Commands 相关界面中的菜单项（Cmd 资源）。","",""
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","viewAllPrefsMenuLabel","_View All Prefs","_查看所有首选项","Menus and Commands 相关界面中的菜单项（Cmd 资源）。","",""
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","viewerBackButtonLabel","","","Menus and Commands 相关界面中的按钮或操作项（Cmd 资源）。 资源值为空，需要结合运行界面判断。","","中文为空；英文原文为空；现有 translation provenance 状态为 needs-review"
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","viewerBackDesc","Go back","后退","Menus and Commands 相关界面中的界面文本（Cmd 资源）。","",""
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","viewerClearAllButtonLabel","","","Menus and Commands 相关界面中的按钮或操作项（Cmd 资源）。 资源值为空，需要结合运行界面判断。","","中文为空；英文原文为空；现有 translation provenance 状态为 needs-review"
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","viewerClearAllDesc","Clear all viewer items","清空全部查看器项目","Menus and Commands 相关界面中的界面文本（Cmd 资源）。","",""
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","viewerClearButtonLabel","","","Menus and Commands 相关界面中的按钮或操作项（Cmd 资源）。 资源值为空，需要结合运行界面判断。","","中文为空；英文原文为空；现有 translation provenance 状态为 needs-review"
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","viewerClearDesc","Remove current viewer item","移除当前查看器项目","Menus and Commands 相关界面中的界面文本（Cmd 资源）。","",""
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","viewerCopyToClipboardDesc","Copy to the system clipboard","复制到系统剪贴板","Menus and Commands 相关界面中的界面文本（Cmd 资源）。","",""
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","viewerCopyToClipboardMenuLabel","Copy to Clipboard...","复制到剪贴板...","Menus and Commands 相关界面中的菜单项（Cmd 资源）。","",""
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","viewerEditSourceButtonLabel","Edit","编辑","Menus and Commands 相关界面中的按钮或操作项（Cmd 资源）。","",""
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","viewerEditSourceDesc","Edit source file","编辑源文件","Menus and Commands 相关界面中的界面文本（Cmd 资源）。","",""
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","viewerForwardButtonLabel","","","Menus and Commands 相关界面中的按钮或操作项（Cmd 资源）。 资源值为空，需要结合运行界面判断。","","中文为空；英文原文为空；现有 translation provenance 状态为 needs-review"
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","viewerForwardDesc","Go forward","前进","Menus and Commands 相关界面中的界面文本（Cmd 资源）。","",""
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","viewerPopoutButtonLabel","","","Menus and Commands 相关界面中的按钮或操作项（Cmd 资源）。 资源值为空，需要结合运行界面判断。","","中文为空；英文原文为空；现有 translation provenance 状态为 needs-review"
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","viewerPopoutDesc","Show in new window","在新窗口中显示","Menus and Commands 相关界面中的界面文本（Cmd 资源）。","",""
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","viewerRefreshDesc","Refresh viewer","刷新查看器","Menus and Commands 相关界面中的界面文本（Cmd 资源）。","",""
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","viewerSaveAllAndRefreshDesc","Save source files and refresh viewer","保存源文件和刷新查看器","Menus and Commands 相关界面中的界面文本（Cmd 资源）。","",""
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","viewerSaveAsImageDesc","Save as an image file","另存为图像文件","Menus and Commands 相关界面中的界面文本（Cmd 资源）。","",""
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","viewerSaveAsImageMenuLabel","Save as Image...","另存为图像...","Menus and Commands 相关界面中的菜单项（Cmd 资源）。","",""
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","viewerSaveAsWebPageDesc","Save as a standalone web page","另存为独立的网页","Menus and Commands 相关界面中的界面文本（Cmd 资源）。","",""
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","viewerSaveAsWebPageMenuLabel","Save as Web Page...","另存为网页...","Menus and Commands 相关界面中的菜单项（Cmd 资源）。","",""
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","viewerStopButtonLabel","","","Menus and Commands 相关界面中的按钮或操作项（Cmd 资源）。 资源值为空，需要结合运行界面判断。","","中文为空；英文原文为空；现有 translation provenance 状态为 needs-review"
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","viewerStopDesc","Stop application","停止应用程序","Menus and Commands 相关界面中的界面文本（Cmd 资源）。","",""
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","viewerZoomButtonLabel","Zoom","缩放","Menus and Commands 相关界面中的按钮或操作项（Cmd 资源）。","",""
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","viewerZoomDesc","View a larger version in a new window","在新窗口中查看更大的版本","Menus and Commands 相关界面中的界面文本（Cmd 资源）。","",""
"GWT / Menus and Commands","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/commands/CmdConstants_zh_CN.properties","whatsNewRStudioMenuLabel","What's _New","RStudio _新功能","Menus and Commands 相关界面中的菜单项（Cmd 资源）。","",""
